cvc5+z3-runtime,Tool-runtime,cvc5-runtime,z3-runtime,z3strRE-runtime,z3str4-runtime,ostrich-runtime
33.56999999999992,58.97000000000358,39.66999999999975,79.56000000000081,52.53999999999972,140.2499999999997,13373.530000000002
33.60999999999992,58.99000000000358,39.729999999999755,79.6300000000008,52.72999999999972,140.65999999999968,13382.740000000002
33.64999999999992,59.010000000003586,39.78999999999976,79.7000000000008,52.91999999999972,141.06999999999968,13391.960000000001
33.68999999999992,59.03000000000359,39.84999999999976,79.77000000000079,53.109999999999715,141.48999999999967,13401.19
33.72999999999992,59.05000000000359,39.90999999999976,79.84000000000079,53.30999999999972,141.90999999999966,13410.43
33.76999999999992,59.070000000003596,39.969999999999764,79.91000000000078,53.50999999999972,142.32999999999964,13419.68
33.80999999999992,59.0900000000036,40.02999999999977,79.98000000000077,53.709999999999724,142.74999999999963,13428.93
33.849999999999916,59.1100000000036,40.08999999999977,80.05000000000076,53.90999999999973,143.16999999999962,13438.2
33.889999999999915,59.130000000003605,40.14999999999977,80.12000000000076,54.11999999999973,143.5899999999996,13447.470000000001
33.929999999999914,59.15000000000361,40.20999999999977,80.19000000000075,54.32999999999973,144.0199999999996,13456.760000000002
33.969999999999914,59.17000000000361,40.269999999999776,80.26000000000074,54.53999999999973,144.44999999999962,13466.060000000001
34.00999999999991,59.190000000003614,40.32999999999978,80.33000000000074,54.74999999999973,144.87999999999963,13475.36
34.04999999999991,59.21000000000362,40.38999999999978,80.40000000000073,54.95999999999973,145.30999999999963,13484.68
34.08999999999991,59.23000000000362,40.44999999999978,80.47000000000072,55.17999999999973,145.73999999999964,13494.01
34.12999999999991,59.250000000003624,40.509999999999785,80.54000000000072,55.39999999999973,146.16999999999965,13503.37
34.16999999999991,59.27000000000363,40.56999999999979,80.61000000000071,55.61999999999973,146.60999999999964,13512.730000000001
34.20999999999991,59.29000000000363,40.62999999999979,80.6800000000007,55.839999999999726,147.04999999999964,13522.100000000002
34.24999999999991,59.31000000000363,40.68999999999979,80.7500000000007,56.059999999999725,147.49999999999963,13531.470000000003
34.28999999999991,59.330000000003636,40.749999999999794,80.82000000000069,56.279999999999724,147.94999999999962,13540.850000000002
34.329999999999906,59.35000000000364,40.809999999999796,80.89000000000068,56.50999999999972,148.3999999999996,13550.230000000001
34.369999999999905,59.37000000000364,40.8699999999998,80.96000000000068,56.73999999999972,148.8499999999996,13559.62
34.409999999999904,59.390000000003646,40.9299999999998,81.03000000000067,56.969999999999715,149.3099999999996,13569.04
34.4499999999999,59.41000000000365,40.9899999999998,81.10000000000066,57.19999999999971,149.7699999999996,13578.470000000001
34.4899999999999,59.43000000000365,41.049999999999805,81.17000000000066,57.42999999999971,150.22999999999962,13587.900000000001
34.5299999999999,59.450000000003655,41.10999999999981,81.24000000000065,57.659999999999705,150.68999999999963,13597.330000000002
34.5699999999999,59.47000000000366,41.16999999999981,81.31000000000064,57.8899999999997,151.15999999999963,13606.780000000002
34.6099999999999,59.49000000000366,41.22999999999981,81.38000000000063,58.129999999999704,151.62999999999963,13616.240000000002
34.6499999999999,59.510000000003664,41.289999999999814,81.46000000000063,58.369999999999706,152.10999999999962,13625.720000000001
34.6899999999999,59.53000000000367,41.34999999999982,81.54000000000063,58.60999999999971,152.5899999999996,13635.2
34.7299999999999,59.55000000000367,41.40999999999982,81.62000000000063,58.84999999999971,153.0699999999996,13644.68
34.7699999999999,59.570000000003674,41.46999999999982,81.70000000000063,59.08999999999971,153.54999999999959,13654.17
34.809999999999896,59.59000000000368,41.52999999999982,81.78000000000063,59.329999999999714,154.0399999999996,13663.66
34.849999999999895,59.61000000000368,41.589999999999826,81.86000000000062,59.579999999999714,154.5299999999996,13673.17
34.889999999999894,59.63000000000368,41.64999999999983,81.94000000000062,59.829999999999714,155.0199999999996,13682.69
34.92999999999989,59.650000000003686,41.70999999999983,82.02000000000062,60.079999999999714,155.50999999999962,13692.220000000001
34.96999999999989,59.67000000000369,41.76999999999983,82.10000000000062,60.329999999999714,156.00999999999962,13701.760000000002
35.00999999999989,59.69000000000369,41.829999999999835,82.18000000000062,60.579999999999714,156.50999999999962,13711.330000000002
35.04999999999989,59.710000000003696,41.899999999999835,82.26000000000062,60.83999999999971,157.0199999999996,13720.910000000002
35.08999999999989,59.7300000000037,41.969999999999835,82.34000000000061,61.09999999999971,157.5299999999996,13730.500000000002
35.12999999999989,59.7500000000037,42.039999999999836,82.42000000000061,61.35999999999971,158.0499999999996,13740.090000000002
35.16999999999989,59.770000000003705,42.109999999999836,82.50000000000061,61.619999999999706,158.56999999999962,13749.690000000002
35.20999999999989,59.79000000000371,42.179999999999836,82.58000000000061,61.879999999999704,159.08999999999963,13759.300000000003
35.249999999999886,59.81000000000371,42.24999999999984,82.66000000000061,62.1399999999997,159.61999999999964,13768.910000000003
35.289999999999885,59.830000000003714,42.31999999999984,82.7400000000006,62.409999999999705,160.14999999999964,13778.530000000004
35.329999999999885,59.85000000000372,42.38999999999984,82.8200000000006,62.67999999999971,160.67999999999964,13788.170000000004
35.369999999999884,59.87000000000372,42.45999999999984,82.9000000000006,62.95999999999971,161.21999999999963,13797.830000000004
35.40999999999988,59.890000000003724,42.52999999999984,82.9800000000006,63.23999999999971,161.75999999999962,13807.490000000003
35.44999999999988,59.91000000000373,42.59999999999984,83.0600000000006,63.51999999999971,162.31999999999962,13817.170000000004
35.48999999999988,59.93000000000373,42.66999999999984,83.1400000000006,63.79999999999971,162.87999999999963,13826.890000000003
35.52999999999988,59.95000000000373,42.73999999999984,83.2200000000006,64.08999999999972,163.44999999999962,13836.620000000003
35.56999999999988,59.970000000003736,42.80999999999984,83.3000000000006,64.37999999999973,164.02999999999963,13846.360000000002
35.60999999999988,59.99000000000374,42.87999999999984,83.38000000000059,64.66999999999973,164.61999999999964,13856.100000000002
35.64999999999988,60.01000000000374,42.94999999999984,83.46000000000059,64.95999999999974,165.20999999999964,13865.850000000002
35.68999999999988,60.030000000003746,43.01999999999984,83.54000000000059,65.24999999999974,165.79999999999964,13875.610000000002
35.729999999999876,60.05000000000375,43.08999999999984,83.62000000000059,65.54999999999974,166.39999999999964,13885.370000000003
35.769999999999875,60.07000000000375,43.15999999999984,83.70000000000059,65.84999999999974,166.99999999999963,13895.130000000003
35.809999999999874,60.090000000003755,43.22999999999984,83.78000000000058,66.14999999999974,167.60999999999964,13904.920000000004
35.84999999999987,60.11000000000376,43.29999999999984,83.86000000000058,66.44999999999973,168.21999999999966,13914.730000000003
35.88999999999987,60.13000000000376,43.36999999999984,83.94000000000058,66.74999999999973,168.82999999999967,13924.570000000003
35.92999999999987,60.150000000003764,43.43999999999984,84.02000000000058,67.04999999999973,169.44999999999968,13934.420000000004
35.96999999999987,60.17000000000377,43.50999999999984,84.10000000000058,67.34999999999972,170.07999999999967,13944.280000000004
36.00999999999987,60.19000000000377,43.57999999999984,84.18000000000058,67.64999999999972,170.70999999999967,13954.150000000005
36.04999999999987,60.210000000003774,43.64999999999984,84.26000000000057,67.94999999999972,171.33999999999966,13964.020000000006
36.08999999999987,60.23000000000378,43.71999999999984,84.34000000000057,68.25999999999972,171.96999999999966,13973.900000000005
36.12999999999987,60.25000000000378,43.78999999999984,84.42000000000057,68.56999999999972,172.60999999999964,13983.810000000005
36.16999999999987,60.27000000000378,43.85999999999984,84.50000000000057,68.87999999999973,173.25999999999965,13993.720000000005
36.209999999999866,60.290000000003786,43.92999999999984,84.58000000000057,69.18999999999973,173.91999999999965,14003.630000000005
36.249999999999865,60.31000000000379,43.999999999999844,84.66000000000057,69.49999999999973,174.57999999999964,14013.550000000005
36.289999999999864,60.33000000000379,44.069999999999844,84.74000000000056,69.80999999999973,175.24999999999963,14023.470000000005
36.32999999999986,60.350000000003796,44.139999999999844,84.82000000000056,70.12999999999973,175.91999999999962,14033.400000000005
36.36999999999986,60.3700000000038,44.209999999999845,84.90000000000056,70.44999999999972,176.59999999999962,14043.340000000006
36.40999999999986,60.3900000000038,44.279999999999845,84.98000000000056,70.76999999999971,177.2999999999996,14053.300000000005
36.44999999999986,60.410000000003805,44.349999999999845,85.06000000000056,71.0899999999997,177.9999999999996,14063.280000000004
36.48999999999986,60.43000000000381,44.419999999999845,85.14000000000055,71.4099999999997,178.6999999999996,14073.260000000004
36.52999999999986,60.45000000000381,44.489999999999846,85.22000000000055,71.72999999999969,179.39999999999958,14083.280000000004
36.56999999999986,60.470000000003814,44.559999999999846,85.30000000000055,72.04999999999968,180.11999999999958,14093.320000000005
36.60999999999986,60.49000000000382,44.629999999999846,85.38000000000055,72.36999999999968,180.83999999999958,14103.360000000006
36.64999999999986,60.51000000000382,44.69999999999985,85.46000000000055,72.68999999999967,181.55999999999958,14113.430000000006
36.689999999999856,60.530000000003824,44.76999999999985,85.54000000000055,73.01999999999967,182.27999999999957,14123.500000000005
36.729999999999855,60.55000000000383,44.83999999999985,85.62000000000054,73.34999999999967,183.00999999999956,14133.600000000006
36.769999999999854,60.57000000000383,44.90999999999985,85.70000000000054,73.67999999999967,183.74999999999957,14143.710000000006
36.80999999999985,60.59000000000383,44.97999999999985,85.78000000000054,74.00999999999966,184.49999999999957,14153.820000000007
36.84999999999985,60.610000000003836,45.04999999999985,85.86000000000054,74.33999999999966,185.24999999999957,14163.950000000006
36.88999999999985,60.63000000000384,45.11999999999985,85.94000000000054,74.66999999999966,186.00999999999956,14174.100000000006
36.92999999999985,60.65000000000384,45.18999999999985,86.02000000000054,75.00999999999966,186.76999999999956,14184.270000000006
36.96999999999985,60.670000000003846,45.26999999999985,86.10000000000053,75.34999999999967,187.53999999999957,14194.440000000006
37.00999999999985,60.69000000000385,45.349999999999845,86.18000000000053,75.68999999999967,188.30999999999958,14204.630000000006
37.04999999999985,60.71000000000385,45.42999999999984,86.26000000000053,76.02999999999967,189.0799999999996,14214.820000000007
37.08999999999985,60.730000000003855,45.50999999999984,86.34000000000053,76.36999999999968,189.8499999999996,14225.030000000006
37.129999999999846,60.75000000000386,45.58999999999984,86.42000000000053,76.70999999999968,190.6299999999996,14235.240000000005
37.169999999999845,60.77000000000386,45.66999999999984,86.50000000000053,77.04999999999968,191.4099999999996,14245.470000000005
37.209999999999845,60.790000000003864,45.74999999999984,86.58000000000052,77.39999999999968,192.1999999999996,14255.700000000004
37.249999999999844,60.81000000000387,45.829999999999835,86.66000000000052,77.74999999999967,192.98999999999958,14265.950000000004
37.28999999999984,60.83000000000387,45.90999999999983,86.74000000000052,78.09999999999967,193.7899999999996,14276.210000000005
37.32999999999984,60.850000000003874,45.98999999999983,86.82000000000052,78.45999999999967,194.5899999999996,14286.490000000005
37.36999999999984,60.87000000000388,46.06999999999983,86.90000000000052,78.81999999999967,195.3999999999996,14296.800000000005
37.40999999999984,60.89000000000388,46.14999999999983,86.98000000000052,79.17999999999967,196.2399999999996,14307.150000000005
37.44999999999984,60.91000000000388,46.229999999999826,87.06000000000051,79.53999999999967,197.10999999999962,14317.500000000005
37.48999999999984,60.930000000003886,46.309999999999825,87.14000000000051,79.89999999999966,197.9999999999996,14327.880000000005
37.52999999999984,60.95000000000389,46.38999999999982,87.22000000000051,80.25999999999966,198.8999999999996,14338.270000000004
37.56999999999984,60.97000000000389,46.46999999999982,87.30000000000051,80.61999999999966,199.7999999999996,14348.670000000004
37.609999999999836,60.990000000003896,46.54999999999982,87.39000000000051,80.98999999999967,200.7099999999996,14359.140000000003
37.649999999999835,61.0100000000039,46.62999999999982,87.48000000000052,81.35999999999967,201.6199999999996,14369.610000000002
37.689999999999834,61.0300000000039,46.709999999999816,87.57000000000052,81.72999999999968,202.5399999999996,14380.090000000002
37.72999999999983,61.050000000003905,46.789999999999814,87.66000000000052,82.09999999999968,203.4699999999996,14390.580000000002
37.76999999999983,61.07000000000391,46.86999999999981,87.75000000000053,82.46999999999969,204.4299999999996,14401.080000000002
37.80999999999983,61.09000000000391,46.94999999999981,87.84000000000053,82.83999999999969,205.3999999999996,14411.590000000002
37.84999999999983,61.110000000003915,47.02999999999981,87.93000000000053,83.2099999999997,206.3799999999996,14422.120000000003
37.88999999999983,61.13000000000392,47.10999999999981,88.02000000000054,83.5799999999997,207.3699999999996,14432.650000000003
37.92999999999983,61.15000000000392,47.189999999999806,88.11000000000054,83.9599999999997,208.3699999999996,14443.190000000004
37.96999999999983,61.170000000003924,47.269999999999804,88.20000000000054,84.33999999999969,209.3699999999996,14453.730000000005
38.00999999999983,61.19000000000393,47.3499999999998,88.29000000000055,84.71999999999969,210.3699999999996,14464.270000000006
38.04999999999983,61.21000000000393,47.4299999999998,88.38000000000055,85.09999999999968,211.3799999999996,14474.830000000005
38.089999999999826,61.23000000000393,47.5099999999998,88.47000000000055,85.48999999999968,212.3899999999996,14485.400000000005
38.129999999999825,61.250000000003936,47.5899999999998,88.56000000000056,85.87999999999968,213.39999999999958,14495.990000000005
38.169999999999824,61.27000000000394,47.669999999999796,88.65000000000056,86.26999999999968,214.4199999999996,14506.590000000006
38.20999999999982,61.29000000000394,47.749999999999794,88.74000000000056,86.65999999999968,215.4399999999996,14517.210000000006
38.24999999999982,61.310000000003946,47.82999999999979,88.83000000000057,87.04999999999968,216.4699999999996,14527.830000000007
38.28999999999982,61.33000000000395,47.90999999999979,88.92000000000057,87.43999999999969,217.4999999999996,14538.480000000007
38.32999999999982,61.35000000000395,47.98999999999979,89.01000000000057,87.82999999999969,218.5399999999996,14549.140000000007
38.36999999999982,61.370000000003955,48.06999999999979,89.10000000000058,88.21999999999969,219.5799999999996,14559.800000000007
38.40999999999982,61.39000000000396,48.149999999999785,89.19000000000058,88.60999999999969,220.61999999999958,14570.490000000007
38.44999999999982,61.41000000000396,48.229999999999784,89.28000000000058,88.99999999999969,221.65999999999957,14581.190000000008
38.48999999999982,61.430000000003965,48.30999999999978,89.37000000000059,89.3999999999997,222.69999999999956,14591.900000000007
38.529999999999816,61.45000000000397,48.38999999999978,89.46000000000059,89.7999999999997,223.73999999999955,14602.610000000006
38.579999999999814,61.47000000000397,48.46999999999978,89.5500000000006,90.1999999999997,224.77999999999955,14613.320000000005
38.62999999999981,61.490000000003974,48.54999999999978,89.6400000000006,90.59999999999971,225.82999999999956,14624.040000000005
38.67999999999981,61.51000000000398,48.629999999999775,89.7300000000006,90.99999999999972,226.87999999999957,14634.770000000004
38.729999999999805,61.53000000000398,48.70999999999977,89.8200000000006,91.39999999999972,227.92999999999958,14645.510000000004
38.7799999999998,61.55000000000398,48.78999999999977,89.91000000000061,91.80999999999972,228.9799999999996,14656.250000000004
38.8299999999998,61.570000000003986,48.86999999999977,90.00000000000061,92.21999999999971,230.0299999999996,14667.000000000004
38.8799999999998,61.59000000000399,48.94999999999977,90.09000000000061,92.62999999999971,231.07999999999961,14677.750000000004
38.929999999999794,61.61000000000399,49.02999999999977,90.18000000000062,93.03999999999971,232.12999999999963,14688.520000000004
38.97999999999979,61.630000000003996,49.109999999999765,90.27000000000062,93.4499999999997,233.18999999999963,14699.290000000005
39.02999999999979,61.650000000004,49.19999999999977,90.36000000000062,93.8699999999997,234.24999999999963,14710.100000000004
39.079999999999785,61.670000000004,49.28999999999977,90.45000000000063,94.28999999999971,235.30999999999963,14720.910000000003
39.12999999999978,61.690000000004005,49.379999999999775,90.54000000000063,94.70999999999971,236.37999999999963,14731.730000000003
39.17999999999978,61.71000000000401,49.46999999999978,90.63000000000063,95.12999999999971,237.44999999999962,14742.580000000004
39.22999999999978,61.73000000000401,49.55999999999978,90.72000000000064,95.54999999999971,238.5199999999996,14753.450000000004
39.279999999999774,61.750000000004015,49.649999999999785,90.81000000000064,95.97999999999972,239.5899999999996,14764.320000000005
39.32999999999977,61.77000000000402,49.73999999999979,90.91000000000064,96.40999999999973,240.6599999999996,14775.200000000004
39.37999999999977,61.79000000000402,49.82999999999979,91.01000000000063,96.83999999999973,241.7399999999996,14786.080000000004
39.429999999999765,61.810000000004024,49.919999999999796,91.11000000000062,97.26999999999974,242.81999999999962,14796.970000000003
39.47999999999976,61.83000000000403,50.0099999999998,91.21000000000062,97.69999999999975,243.89999999999964,14807.860000000002
39.52999999999976,61.85000000000403,50.0999999999998,91.31000000000061,98.12999999999975,244.97999999999965,14818.760000000002
39.57999999999976,61.87000000000403,50.189999999999806,91.41000000000061,98.55999999999976,246.06999999999965,14829.670000000002
39.629999999999754,61.89000000000404,50.27999999999981,91.5100000000006,98.99999999999976,247.15999999999966,14840.590000000002
39.67999999999975,61.91000000000404,50.36999999999981,91.6100000000006,99.43999999999976,248.24999999999966,14851.510000000002
39.72999999999975,61.93000000000404,50.459999999999816,91.71000000000059,99.87999999999975,249.33999999999966,14862.470000000001
39.779999999999745,61.950000000004046,50.54999999999982,91.81000000000058,100.31999999999975,250.42999999999967,14873.43
39.82999999999974,61.97000000000405,50.63999999999982,91.91000000000058,100.76999999999975,251.51999999999967,14884.4
39.87999999999974,61.99000000000405,50.729999999999826,92.01000000000057,101.21999999999976,252.60999999999967,14895.39
39.92999999999974,62.010000000004055,50.81999999999983,92.11000000000057,101.66999999999976,253.69999999999968,14906.39
39.979999999999734,62.03000000000406,50.90999999999983,92.21000000000056,102.11999999999976,254.78999999999968,14917.39
40.02999999999973,62.05000000000406,50.99999999999984,92.31000000000056,102.57999999999976,255.87999999999968,14928.4
40.07999999999973,62.070000000004065,51.08999999999984,92.41000000000055,103.03999999999975,256.9699999999997,14939.41
40.129999999999725,62.09000000000407,51.17999999999984,92.51000000000055,103.50999999999975,258.05999999999966,14950.44
40.17999999999972,62.11000000000407,51.26999999999985,92.61000000000054,103.97999999999975,259.14999999999964,14961.470000000001
40.22999999999972,62.130000000004074,51.35999999999985,92.71000000000053,104.44999999999975,260.24999999999966,14972.510000000002
40.27999999999972,62.15000000000408,51.449999999999854,92.81000000000053,104.91999999999975,261.3499999999997,14983.550000000003
40.329999999999714,62.17000000000408,51.53999999999986,92.91000000000052,105.38999999999974,262.4499999999997,14994.600000000002
40.37999999999971,62.19000000000408,51.62999999999986,93.01000000000052,105.86999999999975,263.5499999999997,15005.650000000001
40.42999999999971,62.21000000000409,51.719999999999864,93.11000000000051,106.34999999999975,264.64999999999975,15016.730000000001
40.479999999999706,62.23000000000409,51.80999999999987,93.2100000000005,106.82999999999976,265.7499999999998,15027.810000000001
40.5299999999997,62.25000000000409,51.89999999999987,93.3100000000005,107.31999999999975,266.8499999999998,15038.900000000001
40.5799999999997,62.270000000004096,51.989999999999874,93.4100000000005,107.81999999999975,267.9499999999998,15049.990000000002
40.6299999999997,62.2900000000041,52.07999999999988,93.51000000000049,108.32999999999976,269.04999999999984,15061.080000000002
40.679999999999694,62.3100000000041,52.16999999999988,93.61000000000048,108.83999999999976,270.14999999999986,15072.170000000002
40.72999999999969,62.330000000004105,52.259999999999884,93.71000000000048,109.34999999999977,271.2499999999999,15083.280000000002
40.77999999999969,62.35000000000411,52.34999999999989,93.81000000000047,109.86999999999976,272.3499999999999,15094.390000000003
40.829999999999686,62.37000000000411,52.43999999999989,93.91000000000047,110.38999999999976,273.4599999999999,15105.510000000004
40.87999999999968,62.390000000004115,52.529999999999895,94.01000000000046,110.91999999999976,274.56999999999994,15116.640000000003
40.92999999999968,62.41000000000412,52.6199999999999,94.11000000000045,111.44999999999976,275.67999999999995,15127.780000000002
40.97999999999968,62.43000000000412,52.7099999999999,94.21000000000045,111.98999999999977,276.78999999999996,15138.920000000002
41.029999999999674,62.450000000004124,52.799999999999905,94.31000000000044,112.52999999999977,277.9,15150.060000000001
41.07999999999967,62.47000000000413,52.88999999999991,94.41000000000044,113.06999999999978,279.01,15161.210000000001
41.12999999999967,62.49000000000413,52.97999999999991,94.51000000000043,113.60999999999979,280.12,15172.36
41.179999999999666,62.51000000000413,53.069999999999915,94.61000000000043,114.15999999999978,281.24,15183.52
41.22999999999966,62.53000000000414,53.169999999999916,94.71000000000042,114.70999999999978,282.36,15194.68
41.27999999999966,62.55000000000414,53.26999999999992,94.82000000000042,115.25999999999978,283.48,15205.85
41.32999999999966,62.57000000000414,53.36999999999992,94.93000000000042,115.81999999999978,284.6,15217.02
41.379999999999654,62.600000000004144,53.46999999999992,95.04000000000042,116.37999999999978,285.72,15228.23
41.42999999999965,62.630000000004145,53.56999999999992,95.15000000000042,116.94999999999978,286.84000000000003,15239.5
41.47999999999965,62.660000000004146,53.66999999999992,95.26000000000042,117.51999999999977,287.96000000000004,15250.79
41.529999999999646,62.69000000000415,53.769999999999925,95.37000000000042,118.08999999999976,289.08000000000004,15262.09
41.57999999999964,62.72000000000415,53.869999999999926,95.48000000000042,118.66999999999976,290.20000000000005,15273.4
41.62999999999964,62.75000000000415,53.96999999999993,95.59000000000042,119.24999999999976,291.32000000000005,15284.72
41.67999999999964,62.78000000000415,54.06999999999993,95.70000000000041,119.82999999999976,292.44000000000005,15296.039999999999
41.729999999999634,62.81000000000415,54.16999999999993,95.81000000000041,120.40999999999976,293.57000000000005,15307.359999999999
41.77999999999963,62.84000000000415,54.26999999999993,95.92000000000041,120.98999999999975,294.70000000000005,15318.689999999999
41.82999999999963,62.870000000004154,54.36999999999993,96.03000000000041,121.57999999999976,295.83000000000004,15330.039999999999
41.879999999999626,62.900000000004155,54.469999999999935,96.14000000000041,122.16999999999976,296.96000000000004,15341.39
41.92999999999962,62.930000000004156,54.569999999999936,96.25000000000041,122.76999999999975,298.09000000000003,15352.74
41.97999999999962,62.96000000000416,54.66999999999994,96.36000000000041,123.36999999999975,299.22,15364.11
42.02999999999962,62.99000000000416,54.76999999999994,96.47000000000041,123.97999999999975,300.35,15375.480000000001
42.079999999999615,63.02000000000416,54.86999999999994,96.58000000000041,124.58999999999975,301.48,15386.87
42.12999999999961,63.05000000000416,54.96999999999994,96.69000000000041,125.19999999999975,302.61,15398.29
42.17999999999961,63.08000000000416,55.06999999999994,96.80000000000041,125.80999999999975,303.74,15409.710000000001
42.229999999999606,63.11000000000416,55.169999999999945,96.91000000000041,126.42999999999975,304.88,15421.160000000002
42.2799999999996,63.140000000004164,55.269999999999946,97.02000000000041,127.05999999999975,306.02,15432.630000000001
42.3299999999996,63.170000000004165,55.36999999999995,97.13000000000041,127.68999999999974,307.15999999999997,15444.130000000001
42.3799999999996,63.20000000000417,55.46999999999995,97.2400000000004,128.32999999999973,308.29999999999995,15455.660000000002
42.429999999999595,63.23000000000417,55.56999999999995,97.3500000000004,128.96999999999971,309.43999999999994,15467.200000000003
42.47999999999959,63.26000000000417,55.66999999999995,97.4600000000004,129.6099999999997,310.5799999999999,15478.760000000002
42.52999999999959,63.29000000000417,55.76999999999995,97.5700000000004,130.2499999999997,311.7199999999999,15490.330000000002
42.579999999999586,63.32000000000417,55.869999999999955,97.6800000000004,130.8999999999997,312.8599999999999,15501.910000000002
42.62999999999958,63.35000000000417,55.969999999999956,97.7900000000004,131.5499999999997,313.9999999999999,15513.500000000002
42.67999999999958,63.38000000000417,56.06999999999996,97.9000000000004,132.1999999999997,315.1399999999999,15525.100000000002
42.72999999999958,63.410000000004175,56.16999999999996,98.02000000000041,132.8599999999997,316.27999999999986,15536.710000000003
42.779999999999575,63.440000000004176,56.26999999999996,98.14000000000041,133.5299999999997,317.41999999999985,15548.330000000004
42.82999999999957,63.47000000000418,56.36999999999996,98.26000000000042,134.19999999999968,318.5699999999998,15559.950000000004
42.87999999999957,63.50000000000418,56.47999999999996,98.38000000000042,134.86999999999966,319.7199999999998,15571.580000000004
42.929999999999566,63.53000000000418,56.58999999999996,98.50000000000043,135.55999999999966,320.8699999999998,15583.210000000003
42.97999999999956,63.56000000000418,56.69999999999996,98.62000000000043,136.25999999999965,322.01999999999975,15594.840000000002
43.02999999999956,63.59000000000418,56.80999999999996,98.74000000000044,136.95999999999964,323.16999999999973,15606.490000000002
43.07999999999956,63.62000000000418,56.91999999999996,98.86000000000044,137.67999999999964,324.3199999999997,15618.140000000001
43.129999999999555,63.650000000004184,57.02999999999996,98.98000000000044,138.39999999999964,325.47999999999973,15629.800000000001
43.17999999999955,63.680000000004185,57.13999999999996,99.10000000000045,139.15999999999963,326.63999999999976,15641.580000000002
43.239999999999554,63.710000000004186,57.24999999999996,99.22000000000045,139.92999999999964,327.7999999999998,15653.390000000001
43.29999999999956,63.74000000000419,57.35999999999996,99.34000000000046,140.70999999999964,328.9599999999998,15665.210000000001
43.35999999999956,63.77000000000419,57.469999999999956,99.46000000000046,141.49999999999963,330.11999999999983,15677.04
43.41999999999956,63.80000000000419,57.579999999999956,99.58000000000047,142.28999999999962,331.28999999999985,15688.87
43.47999999999956,63.83000000000419,57.689999999999955,99.70000000000047,143.07999999999961,332.45999999999987,15700.7
43.539999999999566,63.86000000000419,57.799999999999955,99.83000000000047,143.87999999999963,333.6399999999999,15712.560000000001
43.59999999999957,63.89000000000419,57.909999999999954,99.96000000000046,144.68999999999963,334.8199999999999,15724.420000000002
43.65999999999957,63.920000000004194,58.01999999999995,100.09000000000046,145.49999999999963,335.9999999999999,15736.290000000003
43.71999999999957,63.950000000004195,58.12999999999995,100.22000000000045,146.33999999999963,337.1799999999999,15748.170000000002
43.779999999999575,63.980000000004196,58.23999999999995,100.35000000000045,147.18999999999963,338.3599999999999,15760.230000000001
43.83999999999958,64.0100000000042,58.34999999999995,100.48000000000044,148.03999999999962,339.5499999999999,15772.29
43.89999999999958,64.0400000000042,58.45999999999995,100.61000000000044,148.89999999999964,340.7499999999999,15784.410000000002
43.95999999999958,64.0700000000042,58.56999999999995,100.74000000000044,149.76999999999964,341.9499999999999,15796.54
44.019999999999584,64.1000000000042,58.67999999999995,100.87000000000043,150.66999999999965,343.14999999999986,15808.69
44.079999999999586,64.1300000000042,58.78999999999995,101.00000000000043,151.57999999999964,344.35999999999984,15820.86
44.13999999999959,64.1600000000042,58.89999999999995,101.13000000000042,152.48999999999964,345.5699999999998,15833.04
44.19999999999959,64.1900000000042,59.00999999999995,101.26000000000042,153.41999999999965,346.7799999999998,15845.220000000001
44.25999999999959,64.2200000000042,59.129999999999946,101.39000000000041,154.34999999999965,347.9899999999998,15857.400000000001
44.319999999999595,64.2500000000042,59.24999999999994,101.52000000000041,155.30999999999966,349.2099999999998,15869.600000000002
44.3799999999996,64.28000000000421,59.36999999999994,101.6500000000004,156.26999999999967,350.42999999999984,15881.800000000003
44.4399999999996,64.31000000000421,59.48999999999994,101.7800000000004,157.22999999999968,351.64999999999986,15894.010000000002
44.4999999999996,64.34000000000421,59.609999999999935,101.9100000000004,158.19999999999968,352.8699999999999,15906.230000000001
44.559999999999604,64.37000000000421,59.72999999999993,102.0500000000004,159.17999999999967,354.0999999999999,15918.45
44.61999999999961,64.40000000000421,59.84999999999993,102.1900000000004,160.20999999999967,355.3299999999999,15930.69
44.67999999999961,64.43000000000421,59.96999999999993,102.3300000000004,161.26999999999967,356.55999999999995,15942.94
44.73999999999961,64.46000000000421,60.089999999999925,102.4700000000004,162.33999999999966,357.78999999999996,15955.28
44.79999999999961,64.49000000000422,60.20999999999992,102.6100000000004,163.41999999999967,359.02,15967.630000000001
44.859999999999616,64.52000000000422,60.32999999999992,102.7500000000004,164.4999999999997,360.26,15980.02
44.91999999999962,64.55000000000422,60.44999999999992,102.8900000000004,165.6099999999997,361.5,15992.41
44.97999999999962,64.58000000000422,60.569999999999915,103.0300000000004,166.71999999999971,362.74,16004.83
45.03999999999962,64.61000000000422,60.68999999999991,103.1700000000004,167.86999999999972,363.98,16017.28
45.099999999999625,64.64000000000422,60.80999999999991,103.3100000000004,169.01999999999973,365.23,16029.730000000001
45.15999999999963,64.67000000000422,60.92999999999991,103.4500000000004,170.16999999999973,366.48,16042.19
45.21999999999963,64.70000000000422,61.049999999999905,103.5900000000004,171.32999999999973,367.73,16054.69
45.27999999999963,64.73000000000422,61.17999999999991,103.7300000000004,172.49999999999972,368.98,16067.2
